1:05:23 PM, 3,Test Contact03,-37.80941948219243,144.96060981612192,
1:20:23 PM, 1,Test Contact01,-37.80950368327591,144.96075089964145,
1:20:23 PM, 2,Test Contact02,-37.80930996049864,144.96026335429895,
1:20:23 PM, 3,Test Contact03,-37.809475989532174,144.96054835415478,
1:35:23 PM, 1,Test Contact01,-37.80969983223398,144.9606287377717,
1:35:23 PM, 2,Test Contact02,-37.80978634897149,144.96064351187866,
1:35:23 PM, 3,Test Contact03,-37.80935854023763,144.96033670935898,
1:50:23 PM, 1,Test Contact01,-37.8093334482046,144.96032557614402,
1:50:23 PM, 2,Test Contact02,-37.80930524849606,144.96073798032052,
1:50:23 PM, 3,Test Contact03,-37.80946990530422,144.96051462447295,
2:05:23 PM, 1,Test Contact01,-37.80966800630381,144.96079352863757,
2:05:23 PM, 2,Test Contact02,-37.80929502006696,144.96074464130075,
2:05:23 PM, 3,Test Contact03,-37.8096392365526,144.96046050859238,
2:20:23 PM, 1,Test Contact01,-37.809543192490146,144.96029074285138,
2:20:23 PM, 2,Test Contact02,-37.809758707019306,144.96053650974298,
2:20:23 PM, 3,Test Contact03,-37.80977114061471,144.96079620362568,
2:35:23 PM, 1,Test Contact01,-37.80962565055778,144.96022158315753,
2:35:23 PM, 2,Test Contact02,-37.80969568155341,144.96024844798487,
2:35:23 PM, 3,Test Contact03,-37.80921845851495,144.96029788206584,
2:50:23 PM, 1,Test Contact01,-37.80958872252204,144.96049047569107,
2:50:23 PM, 2,Test Contact02,-37.80968337909226,144.96061094427,
2:50:23 PM, 3,Test Contact03,-37.80959724140333,144.9602352442397,
3:05:23 PM, 1,Test Contact01,-37.80934291049311,144.9602645729447,
3:05:23 PM, 2,Test Contact02,-37.80972341905853,144.9605753361399,
3:05:23 PM, 3,Test Contact03,-37.809370086231276,144.96041295236304,
3:20:23 PM, 1,Test Contact01,-37.80977371884036,144.96024879355613,
3:20:23 PM, 2,Test Contact02,-37.80967660792456,144.96034906470553,
3:20:23 PM, 3,Test Contact03,-37.8096655909899,144.9602343076379,
3:35:23 PM, 1,Test Contact01,-37.809670788949916,144.96074765382528,
3:35:23 PM, 2,Test Contact02,-37.809666612838065,144.96060500449303,
3:35:23 PM, 3,Test Contact03,-37.809455529534354,144.96062391138904,
3:50:23 PM, 1,Test Contact01,-37.809233258505955,144.96036987429463,
3:50:23 PM, 2,Test Contact02,-37.809757052318446,144.9606157408361,
3:50:23 PM, 3,Test Contact03,-37.809315124267336,144.96067544511132,
4:05:23 PM, 1,Test Contact01,-37.80940188487701,144.96078788384722,
4:05:23 PM, 2,Test Contact02,-37.80929531913487,144.96042760712285,
4:05:23 PM, 3,Test Contact03,-37.80949258354482,144.96049037403264,
4:20:23 PM, 1,Test Contact01,-37.809548862387665,144.9607245482581,
4:20:23 PM, 2,Test Contact02,-37.809771950788914,144.96068171209856,
4:20:23 PM, 3,Test Contact03,-37.809518313128606,144.96026656636,
4:35:23 PM, 1,Test Contact01,-37.80961100617863,144.96074883657732,
4:35:23 PM, 2,Test Contact02,-37.80962948936541,144.96072707812937,
4:35:23 PM, 3,Test Contact03,-37.80940772864715,144.96042139351158,
4:50:23 PM, 1,Test Contact01,-37.80950001731907,144.96073144945885,
4:50:23 PM, 2,Test Contact02,-37.80974159581526,144.9604869887415,
4:50:23 PM, 3,Test Contact03,-37.80952958393396,144.96039632677682,
5:05:23 PM, 1,Test Contact01,-37.80979320375486,144.9606670356932,
5:05:23 PM, 2,Test Contact02,-37.809303149014546,144.9603319533419,
5:05:23 PM, 3,Test Contact03,-37.80970875843125,144.96060949132885,
5:20:23 PM, 1,Test Contact01,-37.80948700564789,144.96060350940482,
5:20:23 PM, 2,Test Contact02,-37.809365987991434,144.96069520281665,
5:20:23 PM, 3,Test Contact03,-37.80945246084227,144.96058481979472,
5:35:23 PM, 1,Test Contact01,-37.80978103265831,144.96023876696057,
5:35:23 PM, 2,Test Contact02,-37.809523040778885,144.96051882702957,
5:35:23 PM, 3,Test Contact03,-37.80978512700767,144.96049273409093,
5:50:23 PM, 1,Test Contact01,-37.809708508075275,144.9603240327845,
5:50:23 PM, 2,Test Contact02,-37.809595397167264,144.96023566799676,
5:50:23 PM, 3,Test Contact03,-37.809662611274355,144.96055466553864,
6:05:23 PM, 1,Test Contact01,-37.80950585317118,144.96064000310264,
6:05:23 PM, 2,Test Contact02,-37.80938136949691,144.96023463626156,
6:05:23 PM, 3,Test Contact03,-37.809532664634794,144.96077481955766,
6:20:23 PM, 1,Test Contact01,-37.80964482794708,144.96034139956606,
6:20:23 PM, 2,Test Contact02,-37.809662065716424,144.9605015869593,
6:20:23 PM, 3,Test Contact03,-37.80939760316704,144.96061564140464,
6:35:23 PM, 1,Test Contact01,-37.8097697431735,144.9604676068168,
6:35:23 PM, 2,Test Contact02,-37.80976216908004,144.96031627020844,
6:35:23 PM, 3,Test Contact03,-37.80970731897852,144.96079231372013,
6:50:23 PM, 1,Test Contact01,-37.80958371833521,144.96072749193482,
6:50:23 PM, 2,Test Contact02,-37.80928454691741,144.96047577485604,
6:50:23 PM, 3,Test Contact03,-37.80951656586942,144.9606558051711,
7:05:23 PM, 1,Test Contact01,-37.80971510040187,144.96053665702019,
7:05:23 PM, 2,Test Contact02,-37.80947944459223,144.96042955632024,
7:05:23 PM, 3,Test Contact03,-37.8093393365496,144.9604086102669,
7:20:23 PM, 1,Test Contact01,-37.80963067577832,144.96043225016848,
7:20:23 PM, 2,Test Contact02,-37.80968917916285,144.9607894466917,
7:20:23 PM, 3,Test Contact03,-37.80944407976936,144.96076311551857,
7:35:23 PM, 1,Test Contact01,-37.8096182714772,144.96054667290048,
7:35:23 PM, 2,Test Contact02,-37.80960262516594,144.96062448027138,
7:35:23 PM, 3,Test Contact03,-37.80928480695869,144.96063586394428,
7:50:23 PM, 1,Test Contact01,-37.809269197663,144.96028531516473,
7:50:23 PM, 2,Test Contact02,-37.8096449544988,144.96048504672282,
7:50:23 PM, 3,Test Contact03,-37.80964250242128,144.96036386001083,
8:05:23 PM, 1,Test Contact01,-37.80939155205681,144.96053869003708,
8:05:23 PM, 2,Test Contact02,-37.80976099680342,144.96030955079235,
8:05:23 PM, 3,Test Contact03,-37.809355750548825,144.96063907848554,
8:20:23 PM, 1,Test Contact01,-37.809478882782905,144.96054552098985,
8:20:23 PM, 2,Test Contact02,-37.8096785478929,144.96065077709017,
8:20:23 PM, 3,Test Contact03,-37.809405571698704,144.9605577549209,
8:35:23 PM, 1,Test Contact01,-37.80975466044871,144.96060557287873,
8:35:23 PM, 2,Test Contact02,-37.80957366618541,144.9602855256566,
8:35:23 PM, 3,Test Contact03,-37.80925293746855,144.9604607098467,
8:50:23 PM, 1,Test Contact01,-37.80968038758924,144.96048005480654,
8:50:23 PM, 2,Test Contact02,-37.80962553130758,144.96052241299628,
8:50:23 PM, 3,Test Contact03,-37.80933350934556,144.9606543861105,
9:05:23 PM, 1,Test Contact01,-37.80963229483223,144.96028962702957,
9:05:23 PM, 2,Test Contact02,-37.80942524014818,144.9606472694523,
9:05:23 PM, 3,Test Contact03,-37.80972738434592,144.96031957489262,
9:20:23 PM, 1,Test Contact01,-37.80935613329912,144.96026740662612,
9:20:23 PM, 2,Test Contact02,-37.80948180481822,144.96050717118834,
9:20:23 PM, 3,Test Contact03,-37.80933598123935,144.96057171483142,
9:35:23 PM, 1,Test Contact01,-37.80934864184294,144.96030450486867,
9:35:23 PM, 2,Test Contact02,-37.80959978773086,144.96046231865503,
9:35:23 PM, 3,Test Contact03,-37.80921698233217,144.96048453570265,
